BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DEATH,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_LOCATION,END_RANGE,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
201705,4,2000,201705,4,2000,MISSOURI,29,2017,May,Flood,C,65,DENT,SGF,04-MAY-17 20:00:00,CST-6,04-MAY-17 20:00:00,0,0,1,0,1,10.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,2,JACK,2,JACK,37.5975,-91.6766,37.5992,-91.6779
201705,4,1650,201705,4,1700,GEORGIA,13,2017,May,Tornado,C,51,CHATHAM,CHS,04-MAY-17 16:50:00,EST-5,04-MAY-17 17:00:00,5,0,0,0,5,,0.00K,NWS Storm Survey,,,,EF1,2.78,120,2,CENTRAL JCT,2,GARDEN CITY,32.0808,-81.148,32.1178,-81.1292
201705,4,1655,201705,4,1655,FLORIDA,12,2017,May,Thunderstorm Wind,C,57,HILLSBOROUGH,TBW,04-MAY-17 16:55:00,EST-5,04-MAY-17 16:55:00,0,2,0,0,2,5.00K,0.00K,Newspaper,35,EG,,,,,1,PALM RIVER,1,PALM RIVER,27.9888,-82.4183,27.9888,-82.4183
201705,4,2107,201705,4,2110,SOUTH CAROLINA,45,2017,May,Tornado,C,31,DARLINGTON,ILM,04-MAY-17 21:07:00,EST-5,04-MAY-17 21:10:00,1,0,0,0,1,60.00K,0.00K,NWS Storm Survey,,,,EF1,0.86,75,1,HARTSVILLE,1,HARTSVILLE,34.357,-80.0505,34.3695,-80.0504
201706,4,1520,201706,4,1520,NORTH CAROLINA,37,2017,June,Thunderstorm Wind,C,119,MECKLENBURG,GSP,04-JUN-17 15:20:00,EST-5,04-JUN-17 15:20:00,1,0,0,0,1,5.00K,0.00K,911 Call Center,40,EG,,,,,2,CLT BROCKENBROUGH AR,2,CLT BROCKENBROUGH AR,35.324,-80.803,35.324,-80.803
201707,4,1200,201707,4,1200,TEXAS,48,2017,July,Rip Current,Z,243,NUECES,CRP,04-JUL-17 12:00:00,CST-6,04-JUL-17 12:00:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201707,4,240,201707,4,245,TEXAS,48,2017,July,Thunderstorm Wind,C,219,HOCKLEY,LUB,04-JUL-17 02:40:00,CST-6,04-JUL-17 02:45:00,1,0,0,0,1,1.00M,,NWS Storm Survey,96,EG,,,,,3,LEVELLAND,2,LEVELLAND,33.5947,-102.4144,33.5901,-102.3311
201707,4,1120,201707,4,1120,ARKANSAS,5,2017,July,Lightning,C,45,FAULKNER,LZK,04-JUL-17 11:20:00,CST-6,04-JUL-17 11:20:00,1,0,0,0,1,0.00K,0.00K,Broadcast Media,,,,,,,0,FUNSTON,0,FUNSTON,35.0491,-92.1952,35.0491,-92.1952
201708,4,0,201708,4,1,INDIANA,18,2017,August,Thunderstorm Wind,C,49,FULTON,IWX,04-AUG-17 00:00:00,EST-5,04-AUG-17 00:01:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,50,EG,,,,,2,BRUCE LAKE,2,BRUCE LAKE,41.0843,-86.424,41.0843,-86.424
201708,4,1215,201708,4,1215,OHIO,39,2017,August,Thunderstorm Wind,C,103,MEDINA,CLE,04-AUG-17 12:15:00,EST-5,04-AUG-17 12:15:00,0,0,1,0,1,25.00K,0.00K,Law Enforcement,50,EG,,,,,1,WINDFALL,1,WINDFALL,41.1149,-81.8132,41.1149,-81.8132
201708,4,1230,201708,4,1535,NEVADA,32,2017,August,Flash Flood,C,3,CLARK,VEF,04-AUG-17 12:30:00,PST-8,04-AUG-17 15:35:00,0,0,1,0,1,10.00K,0.00K,Fire Department/Rescue,,,Heavy Rain,,,,2,BRACKEN,1,EAST LAS VEGAS,36.1187,-115.1691,36.1154,-115.057
201709,4,2151,201709,4,2202,OHIO,39,2017,September,Tornado,C,139,RICHLAND,CLE,04-SEP-17 21:51:00,EST-5,04-SEP-17 22:02:00,2,0,0,0,2,800.00K,0.00K,NWS Storm Survey,,,,EF2,8.58,200,2,CRESTLINE,0,ROSELAND,40.8133,-82.7257,40.8172,-82.5617
201712,4,628,201712,31,2359,CALIFORNIA,6,2017,December,Wildfire,Z,44,VENTURA COUNTY INTERIOR VALLEYS,LOX,04-DEC-17 06:28:00,PST-8,31-DEC-17 23:59:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201712,4,628,201712,31,2359,CALIFORNIA,6,2017,December,Wildfire,Z,40,VENTURA COUNTY COAST,LOX,04-DEC-17 06:28:00,PST-8,31-DEC-17 23:59:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201712,4,628,201712,31,2359,CALIFORNIA,6,2017,December,Wildfire,Z,53,VENTURA COUNTY MOUNTAINS,LOX,04-DEC-17 06:28:00,PST-8,31-DEC-17 23:59:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201712,4,628,201712,31,2359,CALIFORNIA,6,2017,December,Wildfire,Z,52,SANTA BARBARA COUNTY MOUNTAINS,LOX,04-DEC-17 06:28:00,PST-8,31-DEC-17 23:59:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201712,4,628,201712,31,2359,CALIFORNIA,6,2017,December,Wildfire,Z,39,SANTA BARBARA COUNTY SOUTH COAST,LOX,04-DEC-17 06:28:00,PST-8,31-DEC-17 23:59:00,0,0,1,0,1,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201712,4,1654,201712,4,1709,MISSOURI,29,2017,December,Tornado,C,175,RANDOLPH,EAX,04-DEC-17 16:54:00,CST-6,04-DEC-17 17:09:00,2,0,0,0,2,200.00K,0.00K,NWS Storm Survey,,,,EF1,10,30,2,HIGBEE,6,RENICK,39.3099,-92.493,39.3593,-92.3171
201712,4,1713,201712,4,1726,MISSOURI,29,2017,December,Tornado,C,45,CLARK,DVN,04-DEC-17 17:13:00,CST-6,04-DEC-17 17:26:00,1,0,0,0,1,100.00K,4.00K,NWS Storm Survey,,,,EF2,6.9,50,3,WAYLAND,3,ALEXANDRIA,40.3779,-91.6274,40.4014,-91.5
201701,5,845,201701,5,2230,KENTUCKY,21,2017,January,Winter Weather,Z,112,BREATHITT,JKL,05-JAN-17 08:45:00,EST-5,05-JAN-17 22:30:00,0,0,0,1,1,,,Broadcast Media,,,,,,,,,,,,,,
201701,5,900,201701,6,100,KENTUCKY,21,2017,January,Winter Weather,Z,105,LAWRENCE,RLX,05-JAN-17 09:00:00,EST-5,06-JAN-17 01:00:00,0,0,0,1,1,15.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,
201701,5,1315,201701,5,1315,CALIFORNIA,6,2017,January,Dense Fog,Z,95,KERN CTY MTNS,HNX,05-JAN-17 13:15:00,PST-8,05-JAN-17 13:15:00,0,0,0,1,1,15.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,
201701,5,1300,201701,5,1300,WISCONSIN,55,2017,January,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,05-JAN-17 13:00:00,CST-6,05-JAN-17 13:00:00,0,0,1,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201701,5,800,201701,5,2000,KENTUCKY,21,2017,January,Winter Weather,Z,5,MCCRACKEN,PAH,05-JAN-17 08:00:00,CST-6,05-JAN-17 20:00:00,0,1,0,0,1,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,
201703,5,1900,201703,8,345,OREGON,41,2017,March,Heavy Snow,Z,11,NORTH OREGON CASCADES,PQR,05-MAR-17 19:00:00,PST-8,08-MAR-17 03:45:00,0,0,0,1,1,,0.00K,Official NWS Observations,,,,,,,,,,,,,,
201703,5,1000,201703,5,1000,CALIFORNIA,6,2017,March,Strong Wind,Z,96,S SIERRA MTNS,HNX,05-MAR-17 10:00:00,PST-8,05-MAR-17 10:00:00,0,0,1,0,1,0.00K,0.00K,Park/Forest Service,26,EG,,,,,,,,,,,,
201703,5,1145,201703,5,2010,UTAH,49,2017,March,High Wind,Z,16,SOUTHWEST UTAH,SLC,05-MAR-17 11:45:00,MST-7,05-MAR-17 20:10:00,10,0,0,0,10,80.00K,0.00K,ASOS,61,MG,,,,,,,,,,,,
201704,5,1143,201704,5,1143,FLORIDA,12,2017,April,Lightning,C,113,SANTA ROSA,MOB,05-APR-17 11:43:00,CST-6,05-APR-17 11:43:00,3,0,0,0,3,,0.00K,State Official,,,,,,,1,NAVARRE,1,NAVARRE,30.41,-86.86,30.41,-86.86
201704,5,1217,201704,5,1219,SOUTH CAROLINA,45,2017,April,Tornado,C,37,EDGEFIELD,CAE,05-APR-17 12:17:00,EST-5,05-APR-17 12:19:00,1,0,0,0,1,,,NWS Storm Survey,,,,EF1,1.07,1000,1,JOHNSTON,1,JOHNSTON,33.839,-81.794,33.8465,-81.7777
201704,5,1559,201704,5,1606,TENNESSEE,47,2017,April,Tornado,C,177,WARREN,OHX,05-APR-17 15:59:00,CST-6,05-APR-17 16:06:00,1,0,0,0,1,50.00K,0.00K,NWS Storm Survey,,,,EF1,3.4,125,2,IRVING COLLEGE,1,IRVING COLLEGE,35.5627,-85.7538,35.5948,-85.7081
201704,5,1600,201704,5,1601,SOUTH CAROLINA,45,2017,April,Thunderstorm Wind,C,33,DILLON,ILM,05-APR-17 16:00:00,EST-5,05-APR-17 16:01:00,1,0,0,0,1,45.00K,0.00K,Fire Department/Rescue,50,EG,,,,,1,LATTA,1,LATTA,34.3415,-79.4351,34.3415,-79.4351
201705,5,1920,201705,5,1920,VIRGINIA,51,2017,May,Thunderstorm Wind,C,87,HENRICO,AKQ,05-MAY-17 19:20:00,EST-5,05-MAY-17 19:20:00,0,0,1,0,1,10.00K,0.00K,Public,50,EG,,,,,1,HIGHLAND SPGS,1,HIGHLAND SPGS,37.56,-77.33,37.56,-77.33
201705,5,710,201705,6,30,INDIANA,18,2017,May,Flood,C,105,MONROE,IND,05-MAY-17 07:10:00,EST-5,06-MAY-17 00:30:00,0,1,0,0,1,35.00K,10.00K,Trained Spotter,,,Heavy Rain,,,,2,FLEENER,2,FLEENER,39.2902,-86.434,39.2811,-86.4351
201705,5,900,201705,5,1400,KENTUCKY,21,2017,May,Strong Wind,Z,5,MCCRACKEN,PAH,05-MAY-17 09:00:00,CST-6,05-MAY-17 14:00:00,1,0,0,0,1,1.00K,0.00K,ASOS,35,MG,,,,,,,,,,,,
201707,5,1620,201707,5,1630,GEORGIA,13,2017,July,Thunderstorm Wind,C,187,LUMPKIN,FFC,05-JUL-17 16:20:00,EST-5,05-JUL-17 16:30:00,1,0,0,0,1,6.00K,,Emergency Manager,50,EG,,,,,3,JAY,2,STAY,34.5252,-84.1076,34.5678,-83.8679
201707,5,1835,201707,5,1835,FLORIDA,12,2017,July,Thunderstorm Wind,C,57,HILLSBOROUGH,TBW,05-JUL-17 18:35:00,EST-5,05-JUL-17 18:35:00,2,0,0,0,2,5.00K,0.00K,Fire Department/Rescue,50,EG,,,,,1,TAMPA,1,TAMPA,27.97,-82.46,27.97,-82.46
201709,5,1300,201709,5,1300,PUERTO RICO,99,2017,September,Lightning,C,75,JUANA DIAZ,SJU,05-SEP-17 13:00:00,AST-4,05-SEP-17 13:00:00,0,0,1,0,1,0.00K,0.00K,Newspaper,,,,,,,6,JUANA DIAZ,5,JUANA DIAZ,17.9779,-66.548,17.9749,-66.5308
201711,5,1948,201711,5,2300,PENNSYLVANIA,42,2017,November,Flash Flood,C,49,ERIE,CLE,05-NOV-17 19:48:00,EST-5,05-NOV-17 23:00:00,0,0,2,0,2,270.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,1,EAGLEHURST,1,SWANVILLE,42.11,-80.1542,42.0677,-80.2455
201711,5,1336,201711,5,1343,INDIANA,18,2017,November,Tornado,C,9,BLACKFORD,IWX,05-NOV-17 13:36:00,EST-5,05-NOV-17 13:43:00,1,0,0,0,1,0.00K,0.00K,NWS Storm Survey,,,,EF2,2.96,450,2,MILLGROVE,4,TRENTON,40.3789,-85.2575,40.3977,-85.2066
201711,5,1440,201711,5,1449,OHIO,39,2017,November,Tornado,C,107,MERCER,ILN,05-NOV-17 14:40:00,EST-5,05-NOV-17 14:49:00,8,0,0,0,8,5.00M,0.00K,NWS Storm Survey,,,,EF2,5.41,200,1,CELINA,1,NEPTUNE,40.5408,-84.5732,40.591,-84.494
201703,6,0,201703,6,1200,NEVADA,32,2017,March,Cold/Wind Chill,Z,20,LAS VEGAS VALLEY,VEF,06-MAR-17 00:00:00,PST-8,06-MAR-17 12:00:00,0,0,0,1,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201703,6,1200,201703,21,1800,OKLAHOMA,40,2017,March,Wildfire,Z,4,HARPER,OUN,06-MAR-17 12:00:00,CST-6,21-MAR-17 18:00:00,0,0,0,1,1,0.00K,0.00K,Park/Forest Service,,,,,,,,,,,,,,
201703,6,1500,201703,8,800,TEXAS,48,2017,March,Wildfire,Z,14,GRAY,AMA,06-MAR-17 15:00:00,CST-6,08-MAR-17 08:00:00,0,0,3,0,3,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201703,6,1450,201703,9,1500,TEXAS,48,2017,March,Wildfire,Z,4,OCHILTREE,AMA,06-MAR-17 14:50:00,CST-6,09-MAR-17 15:00:00,2,0,1,0,3,25.10M,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201703,6,1130,201703,7,1600,COLORADO,8,2017,March,Wildfire,Z,48,LOGAN COUNTY,BOU,06-MAR-17 11:30:00,MST-7,07-MAR-17 16:00:00,0,1,0,0,1,1.00M,,County Official,,,,,,,,,,,,,,
201703,6,1443,201703,7,0,TEXAS,48,2017,March,Wildfire,Z,13,CARSON,AMA,06-MAR-17 14:43:00,CST-6,07-MAR-17 00:00:00,3,0,0,0,3,0.00K,0.00K,Fire Department/Rescue,,,,,,,,,,,,,,
201703,6,1927,201703,6,1930,MISSOURI,29,2017,March,Thunderstorm Wind,C,81,HARRISON,EAX,06-MAR-17 19:27:00,CST-6,06-MAR-17 19:30:00,1,0,0,0,1,,,Emergency Manager,70,EG,,,,,1,BETHANY MEM ARPT,1,BETHANY MEM ARPT,40.2827,-94.0134,40.2827,-94.0134
201703,6,1928,201703,6,1931,MISSOURI,29,2017,March,Thunderstorm Wind,C,165,PLATTE,EAX,06-MAR-17 19:28:00,CST-6,06-MAR-17 19:31:00,1,0,0,0,1,,,Emergency Manager,61,EG,,,,,2,(MCI)KS CITY INTL AR,2,(MCI)KS CITY INTL AR,39.33,-94.72,39.33,-94.72
201703,6,2011,201703,6,2021,MISSOURI,29,2017,March,Tornado,C,95,JACKSON,EAX,06-MAR-17 20:11:00,CST-6,06-MAR-17 20:21:00,12,0,0,0,12,,,NWS Storm Survey,,,,EF3,7.24,400,4,TARSNEY LAKES,1,OAK GROVE,38.959,-94.2394,38.991,-94.111
201703,6,2140,201703,6,2156,MISSOURI,29,2017,March,Tornado,C,205,SHELBY,LSX,06-MAR-17 21:40:00,CST-6,06-MAR-17 21:56:00,1,0,0,0,1,0.00K,0.00K,NWS Storm Survey,,,,EF1,18.47,150,3,MAUD,2,OAKDALE,39.6334,-92.28,39.75,-91.9673
201703,6,2205,201703,6,2207,IOWA,19,2017,March,Tornado,C,139,MUSCATINE,DVN,06-MAR-17 22:05:00,CST-6,06-MAR-17 22:07:00,3,0,0,0,3,100.00K,0.00K,NWS Storm Survey,,,,EF2,1.78,200,1,MUSCATINE,0,MUSCATINE,41.4092,-91.0732,41.4245,-91.0456
201703,6,2224,201703,6,2225,MISSOURI,29,2017,March,Tornado,C,29,CAMDEN,SGF,06-MAR-17 22:24:00,CST-6,06-MAR-17 22:25:00,1,0,0,0,1,100.00K,0.00K,NWS Storm Survey,,,,EF1,2,400,1,MACKS CREEK,1,MACKS CREEK,37.9624,-92.994,37.9619,-92.9593
201703,6,2338,201703,7,15,ARKANSAS,5,2017,March,Tornado,C,101,NEWTON,LZK,06-MAR-17 23:38:00,CST-6,07-MAR-17 00:15:00,1,0,0,0,1,200.00K,0.00K,NWS Storm Survey,,,,EF2,25.95,700,2,MOSSVILLE,1,MT HERSEY,35.9252,-93.388,36.023,-92.94
201703,6,2351,201703,6,2354,MISSOURI,29,2017,March,Tornado,C,183,ST. CHARLES,LSX,06-MAR-17 23:51:00,CST-6,06-MAR-17 23:54:00,3,0,0,0,3,0.00K,0.00K,NWS Storm Survey,,,,EF1,3.15,100,2,FORISTELL,1,WENTZVILLE,38.8051,-90.9085,38.8111,-90.8505
201704,6,1620,201704,6,1620,SOUTH CAROLINA,45,2017,April,High Wind,Z,15,LANCASTER,CAE,06-APR-17 16:20:00,EST-5,06-APR-17 16:20:00,0,0,1,0,1,,,Fire Department/Rescue,50,EG,,,,,,,,,,,,
201704,6,830,201704,6,833,FLORIDA,12,2017,April,Thunderstorm Wind,C,93,OKEECHOBEE,MLB,06-APR-17 08:30:00,EST-5,06-APR-17 08:33:00,2,0,0,0,2,100.00K,,NWS Storm Survey,70,EG,,,,,14,BASINGER,14,BASINGER,27.5835,-81.0553,27.582,-81.04
201704,6,930,201704,6,940,FLORIDA,12,2017,April,Tornado,C,71,LEE,TBW,06-APR-17 09:30:00,EST-5,06-APR-17 09:40:00,1,0,0,0,1,110.00K,0.00K,Emergency Manager,,,,EF0,7.43,20,1,PUNTA RASSA,1,FORT MYERS VILLAS,26.501,-81.998,26.5339,-81.8836
201704,6,1241,201704,6,1243,DISTRICT OF COLUMBIA,11,2017,April,Tornado,C,1,DISTRICT OF COLUMBIA,LWX,06-APR-17 12:41:00,EST-5,06-APR-17 12:43:00,1,0,0,0,1,,,NWS Storm Survey,,,,EF0,1.56,25,1,BOLLING AFB,1,BOLLING AFB,38.8313,-77.0243,38.8485,-77.0057
201704,6,1500,201704,6,1500,DELAWARE,10,2017,April,Thunderstorm Wind,C,3,NEW CASTLE,PHI,06-APR-17 15:00:00,EST-5,06-APR-17 15:00:00,2,0,0,0,2,,,Broadcast Media,52,EG,,,,,1,GREENVILLE,1,GREENVILLE,39.78,-75.6,39.78,-75.6
201705,6,1450,201705,6,1515,MONTANA,30,2017,May,Thunderstorm Wind,C,77,POWELL,MSO,06-MAY-17 14:50:00,MST-7,06-MAY-17 15:15:00,0,0,0,1,1,,,Broadcast Media,52,EG,,,,,7,ELLISTON,7,ELLISTON,46.4724,-112.3612,46.4724,-112.3612
201705,6,1600,201705,6,1600,NEVADA,32,2017,May,Strong Wind,Z,16,NORTHEAST CLARK,VEF,06-MAY-17 16:00:00,PST-8,06-MAY-17 16:00:00,2,0,0,0,2,1.00K,0.00K,Newspaper,39,EG,,,,,,,,,,,,
201706,6,0,201706,6,2359,NEVADA,32,2017,June,Heat,Z,16,NORTHEAST CLARK,VEF,06-JUN-17 00:00:00,PST-8,06-JUN-17 23:59:00,0,0,1,0,1,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201706,6,1230,201706,6,1230,NORTH CAROLINA,37,2017,June,Rip Current,Z,103,EASTERN DARE,MHX,06-JUN-17 12:30:00,EST-5,06-JUN-17 12:30:00,0,0,1,0,1,0.00K,0.00K,Coast Guard,,,,,,,,,,,,,,
201707,6,1100,201707,8,2000,NEVADA,32,2017,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,06-JUL-17 11:00:00,PST-8,08-JUL-17 20:00:00,0,0,11,9,20,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,
201707,6,1100,201707,8,2000,CALIFORNIA,6,2017,July,Excessive Heat,Z,522,DEATH VALLEY NATIONAL PARK,VEF,06-JUL-17 11:00:00,PST-8,08-JUL-17 20:00:00,1,0,0,0,1,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,
201708,6,0,201708,10,2359,NEVADA,32,2017,August,Heat,Z,20,LAS VEGAS VALLEY,VEF,06-AUG-17 00:00:00,PST-8,10-AUG-17 23:59:00,0,0,2,4,6,0.00K,0.00K,County Official,,,,,,,,,,,,,,
201708,6,19,201708,6,25,OKLAHOMA,40,2017,August,Tornado,C,143,TULSA,TSA,06-AUG-17 00:19:00,CST-6,06-AUG-17 00:25:00,30,0,0,0,30,50.00M,0.00K,NWS Storm Survey,,,,EF2,6.9,550,3,TULSA,3,TULSA YOUNG ARPT,36.1097,-95.9367,36.0907,-95.8167
201709,6,852,201709,6,852,CONNECTICUT,9,2017,September,Thunderstorm Wind,C,11,NEW LONDON,OKX,06-SEP-17 08:52:00,EST-5,06-SEP-17 08:52:00,1,1,1,0,3,15.00K,,Broadcast Media,56,EG,,,,,1,RIDGEWOOD,1,RIDGEWOOD,41.3349,-72.0984,41.3349,-72.0984
201710,6,1500,201710,6,1600,CALIFORNIA,6,2017,October,Rip Current,Z,552,ORANGE COUNTY COASTAL,SGX,06-OCT-17 15:00:00,PST-8,06-OCT-17 16:00:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201701,7,1400,201701,11,1200,IDAHO,16,2017,January,Winter Storm,Z,24,CACHE VALLEY/IDAHO PORTION,PIH,07-JAN-17 14:00:00,MST-7,11-JAN-17 12:00:00,0,0,0,1,1,5.00K,0.00K,COOP Observer,,,,,,,,,,,,,,
201701,7,700,201701,7,800,CALIFORNIA,6,2017,January,High Wind,Z,510,EAST BAY INTERIOR VALLEYS,MTR,07-JAN-17 07:00:00,PST-8,07-JAN-17 08:00:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,50,EG,,,,,,,,,,,,
201701,7,1247,201701,7,1247,TEXAS,48,2017,January,Extreme Cold/Wind Chill,Z,137,GREGG,SHV,07-JAN-17 12:47:00,CST-6,07-JAN-17 12:47:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201701,7,500,201701,7,1700,DELAWARE,10,2017,January,Winter Storm,Z,2,KENT,PHI,07-JAN-17 05:00:00,EST-5,07-JAN-17 17:00:00,0,5,0,0,5,,,Trained Spotter,,,,,,,,,,,,,,
201701,7,641,201701,7,641,FLORIDA,12,2017,January,Lightning,C,127,VOLUSIA,MLB,07-JAN-17 06:41:00,EST-5,07-JAN-17 06:41:00,1,0,0,0,1,0.00K,0.00K,Newspaper,,,,,,,2,ELLISON ACRES,2,ELLISON ACRES,29.0783,-80.9131,29.0783,-80.9131
201701,7,1800,201701,7,1800,DELAWARE,10,2017,January,Winter Weather,Z,1,NEW CASTLE,PHI,07-JAN-17 18:00:00,EST-5,07-JAN-17 18:00:00,0,1,0,0,1,0.00K,0.00K,Department of Highways,,,,,,,,,,,,,,
201702,7,500,201702,8,700,MICHIGAN,26,2017,February,Winter Storm,Z,5,MARQUETTE,MQT,07-FEB-17 05:00:00,EST-5,08-FEB-17 07:00:00,0,2,0,1,3,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,
201702,7,1114,201702,7,1116,LOUISIANA,22,2017,February,Tornado,C,93,ST. JAMES,LIX,07-FEB-17 11:14:00,CST-6,07-FEB-17 11:16:00,0,0,1,0,1,,,NWS Storm Survey,,,,EF1,1.22,75,0,SALSBURG,1,SALSBURG,30.1024,-90.9231,30.1014,-90.9027
201702,7,1657,201702,7,1657,FLORIDA,12,2017,February,Thunderstorm Wind,C,13,CALHOUN,TAE,07-FEB-17 16:57:00,CST-6,07-FEB-17 16:57:00,0,0,1,0,1,0.00K,0.00K,Broadcast Media,55,EG,,,,,0,OCHEESSEE,0,OCHEESSEE,30.58,-85.02,30.58,-85.02
201702,7,1020,201702,7,1032,LOUISIANA,22,2017,February,Tornado,C,63,LIVINGSTON,LIX,07-FEB-17 10:20:00,CST-6,07-FEB-17 10:32:00,3,0,0,0,3,,,NWS Storm Survey,,,,EF2,7.08,500,2,CLIO,6,LAKE MAUREPAS,30.3128,-90.5857,30.3365,-90.4702
201702,7,1112,201702,7,1132,LOUISIANA,22,2017,February,Tornado,C,71,ORLEANS,LIX,07-FEB-17 11:12:00,CST-6,07-FEB-17 11:32:00,33,0,0,0,33,,,NWS Storm Survey,,,,EF3,10.09,600,1,LEE,4,MICHEND,30.0105,-90,30.0232,-89.8415
201702,7,1150,201702,7,1202,LOUISIANA,22,2017,February,Tornado,C,63,LIVINGSTON,LIX,07-FEB-17 11:50:00,CST-6,07-FEB-17 12:02:00,3,0,0,0,3,,,NWS Storm Survey,,,,EF3,6.43,350,2,WEISS,6,WEISS,30.621,-90.903,30.6261,-90.7973
201702,7,1453,201702,7,1454,ALABAMA,1,2017,February,Thunderstorm Wind,C,81,LEE,BMX,07-FEB-17 14:53:00,CST-6,07-FEB-17 14:54:00,1,0,0,0,1,0.00K,0.00K,NWS Storm Survey,55,EG,,,,,1,PEPPERELL,1,PEPPERELL,32.6237,-85.3815,32.6237,-85.3815
201702,7,1523,201702,7,1524,ALABAMA,1,2017,February,Tornado,C,39,COVINGTON,MOB,07-FEB-17 15:23:00,CST-6,07-FEB-17 15:24:00,1,0,0,0,1,100.00K,0.00K,NWS Storm Survey,,,,EF0,0.51,150,1,ANDALUSIA,2,ANDALUSIA,31.3141,-86.4634,31.3147,-86.4548
201702,7,2200,201702,7,2201,FLORIDA,12,2017,February,Tornado,C,7,BRADFORD,JAX,07-FEB-17 22:00:00,EST-5,07-FEB-17 22:01:00,0,2,0,0,2,0.00K,0.00K,NWS Storm Survey,,,,EF1,1.06,75,0,LAWTEY,1,LAWTEY,30.046,-82.0734,30.0479,-82.0559
201703,7,1045,201703,7,1045,COLORADO,8,2017,March,Strong Wind,Z,43,C & S WELD COUNTY,BOU,07-MAR-17 10:45:00,MST-7,07-MAR-17 10:45:00,1,0,0,0,1,100.00K,,ASOS,48,MG,,,,,,,,,,,,
201703,7,1600,201703,7,1600,MINNESOTA,27,2017,March,Strong Wind,Z,19,CENTRAL ST. LOUIS,DLH,07-MAR-17 16:00:00,CST-6,07-MAR-17 16:00:00,1,0,0,0,1,,,Newspaper,40,MG,,,,,,,,,,,,
201704,7,558,201704,7,1353,OREGON,41,2017,April,High Wind,Z,6,GREATER  PORTLAND METRO AREA,PQR,07-APR-17 05:58:00,PST-8,07-APR-17 13:53:00,0,0,0,1,1,70.00K,,Official NWS Observations,66,MG,,,,,,,,,,,,
201704,7,645,201704,7,1715,OREGON,41,2017,April,Strong Wind,Z,15,WESTERN COLUMBIA RIVER GORGE,PQR,07-APR-17 06:45:00,PST-8,07-APR-17 17:15:00,0,3,0,1,4,,,Official NWS Observations,39,MG,,,,,,,,,,,,
201705,7,1430,201705,7,1430,COLORADO,8,2017,May,Lightning,C,35,DOUGLAS,BOU,07-MAY-17 14:30:00,MST-7,07-MAY-17 14:30:00,1,0,1,0,2,5.00K,,Broadcast Media,,,,,,,0,SEDALIA,0,SEDALIA,39.43,-104.97,39.43,-104.97
201705,7,1300,201705,7,2000,CALIFORNIA,6,2017,May,Flood,C,73,SAN DIEGO,SGX,07-MAY-17 13:00:00,PST-8,07-MAY-17 20:00:00,1,0,0,0,1,10.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,1,LEMON GROVE,1,SPRING VLY,32.7351,-116.9999,32.7394,-116.9699
